city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date
Guimaraes,"stationary traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,313,181,"2019-02-24 15:25:01.953000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso","Largo 25 de Abril",N101,Jam,Major,223,121,"2019-02-24 15:25:01.953000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,532,145,"2019-02-24 15:25:01.953000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,588,145,"2019-02-24 15:05:01.811000"
Guimaraes,"queuing traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Moderate,305,120,"2019-02-24 15:05:01.811000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1146,233,"2019-02-23 20:25:02.145000"
Guimaraes,"queuing traffic",,N101,"Largo de Navarros de Andrade",,Jam,Moderate,417,198,"2019-02-23 18:05:01.923000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso","Rua de Santo António",N101,Jam,Major,366,250,"2019-02-23 17:45:02.032000"
Guimaraes,"queuing traffic",,N101,"Rua Rainha Dona Maria II",,Jam,Moderate,303,151,"2019-02-23 17:25:01.828000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,615,169,"2019-02-23 17:05:01.750000"
Guimaraes,"queuing traffic",,N101,"Rua de Santo António",,Jam,Moderate,281,152,"2019-02-23 17:05:01.750000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,558,129,"2019-02-23 16:45:01.779000"
Guimaraes,"stationary traffic",,"Rua João Paulo II (N101)","IC5/N105 (N101)",N101,Jam,Major,767,201,"2019-02-23 16:25:01.752000"
Guimaraes,"stationary traffic",,N101,"Rua Rainha Dona Maria II",,Jam,Major,243,159,"2019-02-23 15:45:01.935000"
Guimaraes,"stationary traffic",,N101,"Rua Rainha Dona Maria II",,Jam,Major,303,204,"2019-02-23 12:25:02.067000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,820,202,"2019-02-22 20:25:01.864000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1112,240,"2019-02-22 20:05:02.179000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Largo 25 de Abril (N101)",,Jam,Major,234,222,"2019-02-22 20:05:02.179000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,681,234,"2019-02-22 19:45:01.634000"
Guimaraes,"slow traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Minor,1067,140,"2019-02-22 19:45:01.634000"
Guimaraes,"queuing traffic",,"N206 (N105)","Rua De Angola (N105)",N105,Jam,Moderate,501,85,"2019-02-22 19:25:01.742000"
Guimaraes,"slow traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Minor,1099,141,"2019-02-22 19:25:01.742000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Largo 25 de Abril (N101)",,Jam,Major,234,398,"2019-02-22 19:25:01.742000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,615,130,"2019-02-22 19:25:01.742000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,209,140,"2019-02-22 19:25:01.742000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,851,123,"2019-02-22 19:05:02.169000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,650,239,"2019-02-22 19:05:02.169000"
Guimaraes,"stationary traffic",,"Vista Alegre (N105)","Avenida Da Igreja (N105)",N105,Jam,Major,938,312,"2019-02-22 19:05:02.169000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1171,273,"2019-02-22 19:05:02.169000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,299,259,"2019-02-22 19:05:02.169000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,704,133,"2019-02-22 18:45:01.736000"
Guimaraes,"stationary traffic",,"Rua Cónogo Doutor Manuel Faria","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,373,145,"2019-02-22 18:45:01.736000"
Guimaraes,"stationary traffic",,"Vista Alegre (N105)","Avenida Da Igreja (N105)",N105,Jam,Major,938,285,"2019-02-22 18:45:01.736000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1023,169,"2019-02-22 18:45:01.736000"
Guimaraes,"queuing traffic",,"N206 (N105)","Rua De Angola (N105)",N105,Jam,Moderate,461,62,"2019-02-22 18:25:01.793000"
Guimaraes,"stationary traffic",,"Avenida Conde de Margaride / Travessa dos Gaiteiros","Rua do Paio Galvão (N101) / Largo Comandante Luís de Pina (N101)",,Jam,Major,401,169,"2019-02-22 18:25:01.793000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,250,203,"2019-02-22 18:25:01.793000"
Guimaraes,"queuing traffic",,"Largo da República do Brasil (N101)",Urgezes,,Jam,Moderate,659,121,"2019-02-22 18:25:01.793000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,704,156,"2019-02-22 18:25:01.793000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1023,191,"2019-02-22 18:25:01.793000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,929,241,"2019-02-22 18:05:01.798000"
Guimaraes,"queuing traffic",,"Praceta Rotary Club de Guimarães","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Moderate,604,139,"2019-02-22 18:05:01.798000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,299,192,"2019-02-22 18:05:01.798000"
Guimaraes,"slow traffic",,N101,Urgezes,,Jam,Minor,787,137,"2019-02-22 18:05:01.798000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","Rua De Santo António (N101)",N101,Jam,Major,1017,373,"2019-02-22 17:45:01.756000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,1240,220,"2019-02-22 17:45:01.756000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,1017,248,"2019-02-22 17:45:01.756000"
Guimaraes,"stationary traffic",,N101,"São Sebastião",,Jam,Major,625,195,"2019-02-22 17:45:01.756000"
Guimaraes,"queuing traffic",,N101,Urgezes,,Jam,Moderate,762,203,"2019-02-22 17:25:01.832000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,929,228,"2019-02-22 17:05:01.813000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,876,223,"2019-02-22 16:45:01.638000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,747,149,"2019-02-22 16:25:01.984000"
Guimaraes,"queuing traffic",,Urgezes,"Largo da República do Brasil (N101)",,Jam,Moderate,674,125,"2019-02-22 15:25:01.610000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Avenida de Mariano Felgueiras / Alameda Doutor Mariano Felgueiras",,Jam,Major,180,134,"2019-02-22 14:45:01.979000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,318,139,"2019-02-22 14:45:01.979000"
Guimaraes,"queuing traffic",,"Largo da República do Brasil (N101)","São Sebastião",,Jam,Moderate,535,129,"2019-02-22 14:45:01.979000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,615,182,"2019-02-22 14:05:01.961000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,615,147,"2019-02-22 13:45:01.881000"
Guimaraes,"stationary traffic",,N101,"Rua do Centro / Rua Comandante José Luís de Pina",,Jam,Major,532,219,"2019-02-22 13:45:01.881000"
Guimaraes,"stationary traffic",,"São Sebastião","Largo da República do Brasil (N101)",,Jam,Major,372,120,"2019-02-22 10:25:01.623000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Major,1346,317,"2019-02-22 09:25:01.629000"
Guimaraes,"stationary traffic",,"Rua João Paulo II (N101)","Rua De Teixeira De Pascoais (N101)",N101,Jam,Major,466,120,"2019-02-22 09:25:01.629000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,949,147,"2019-02-22 09:05:01.743000"
Guimaraes,"stationary traffic",,"Rua João Paulo II (N101)","Rua De Teixeira De Pascoais (N101)",N101,Jam,Major,1259,404,"2019-02-22 09:05:01.743000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,876,194,"2019-02-22 09:05:01.743000"
Guimaraes,"stationary traffic",,"N309 (IC5)","N101/N105 (IC5)",IC5,Jam,Major,1127,261,"2019-02-22 09:05:01.743000"
Guimaraes,"stationary traffic",,"Quinta de Vilaverde",Urgezes,,Jam,Major,532,175,"2019-02-22 09:05:01.743000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,747,146,"2019-02-22 08:45:01.698000"
Guimaraes,"stationary traffic",,"Rua João Paulo II (N101)","Rua De Teixeira De Pascoais (N101)",N101,Jam,Major,644,177,"2019-02-22 08:45:01.698000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,171,168,"2019-02-22 08:45:01.698000"
Guimaraes,"stationary traffic",,"Rua Calouste Gulbenkian / Praça Cidade Igualada","Alameda Professor Abel Salazar",,Jam,Major,237,131,"2019-02-22 08:45:01.698000"
Guimaraes,"stationary traffic",,"Rua dos Cuteleiros (N206)","Rua do Cruzeiro",,Jam,Major,196,156,"2019-02-22 08:25:01.530000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1005,185,"2019-02-21 20:25:01.499000"
Guimaraes,"slow traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Minor,971,112,"2019-02-21 20:05:02.324000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Largo 25 de Abril (N101)",,Jam,Major,299,190,"2019-02-21 20:05:02.324000"
Guimaraes,"stationary traffic",,"Rua de São Tomé e Príncipe",N105,,Jam,Major,179,141,"2019-02-21 19:45:02.635000"
Guimaraes,"stationary traffic",,"N105 / Rua de Angola","Rua do Salgueiral / Rua da Cruz de Pedra",,Jam,Major,208,377,"2019-02-21 19:45:02.635000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua De Teixeira De Pascoais (N101)",N101,Jam,Major,187,122,"2019-02-21 19:45:02.635000"
Guimaraes,"stationary traffic",,N105,"Rua do Paio Galvão (N101) / Avenida Conde Margaride",,Jam,Major,491,189,"2019-02-21 19:25:01.719000"
Guimaraes,"stationary traffic",,"Rua Eduardo Manuel De Almeida (N105)","IC5/N101 (N105)",N105,Jam,Major,925,338,"2019-02-21 19:25:01.719000"
Guimaraes,"stationary traffic",,"Rua de São Tomé e Príncipe",N105,,Jam,Major,211,256,"2019-02-21 19:25:01.719000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Avenida de Mariano Felgueiras / Alameda Doutor Mariano Felgueiras",,Jam,Major,190,170,"2019-02-21 19:25:01.719000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,586,119,"2019-02-21 19:25:01.719000"
Guimaraes,"stationary traffic",,"Estrada Nacional 206",N105,,Jam,Major,1677,327,"2019-02-21 19:25:01.719000"
Guimaraes,"queuing traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Moderate,964,167,"2019-02-21 19:25:01.719000"
Guimaraes,"stationary traffic",,"N105 / Rua de Angola","Rua das Eiras",,Jam,Major,377,125,"2019-02-21 19:05:02.680000"
Guimaraes,"queuing traffic",,"IC5/N101 (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1301,218,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,N105,"Rua do Paio Galvão (N101) / Avenida Conde Margaride",,Jam,Major,491,146,"2019-02-21 19:05:02.680000"
Guimaraes,"queuing traffic",,"Alameda Cidade de Lisboa","N105 / Rua de Angola",,Jam,Moderate,404,124,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"N105 / Rua de Angola","Rua do Salgueiral / Rua da Cruz de Pedra",,Jam,Major,266,442,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"Rua de São Tomé e Príncipe",N105,,Jam,Major,211,269,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"Rua Eduardo Manuel De Almeida (N105)","IC5/N101 (N105)",N105,Jam,Major,828,253,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"Rua da Guiné","Rua do Salgueiral",,Jam,Major,180,239,"2019-02-21 19:05:02.680000"
Guimaraes,"queuing traffic",,N105,"Avenida Dom Afonso Henriques",,Jam,Moderate,629,125,"2019-02-21 19:05:02.680000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1005,178,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Largo 25 de Abril (N101) / Rua de Camões",,Jam,Major,238,230,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,177,148,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"Estrada Nacional 206",N105,,Jam,Major,2237,364,"2019-02-21 19:05:02.680000"
Guimaraes,"stationary traffic",,"Estrada Nacional 206",N105,,Jam,Major,2517,422,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,"N105 (N206)","Acesso A11, Guimarães Oeste (N206)",N206,Jam,Major,464,108,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,N105,"Rua do Paio Galvão (N101) / Avenida Conde Margaride",,Jam,Major,530,229,"2019-02-21 18:45:02.287000"
Guimaraes,"queuing traffic",,"N206 (N105)","Rua Eduardo Manuel De Almeida (N105)",N105,Jam,Moderate,532,79,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,"N105 / Rua de Angola","Rua do Salgueiral / Rua da Cruz de Pedra",,Jam,Major,240,444,"2019-02-21 18:45:02.287000"
Guimaraes,"slow traffic",,"Rua Eduardo Manuel De Almeida (N105)","Acesso A11, Guimarães Sul (N105)",N105,Jam,Minor,676,76,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,"Rua De Angola (N105)","IC5/N101 (N105)",N105,Jam,Major,1066,405,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Largo 25 de Abril (N101)",,Jam,Major,373,427,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Avenida de Mariano Felgueiras / Alameda Doutor Mariano Felgueiras",,Jam,Major,331,159,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","IC5/N105 (N101)",N101,Jam,Major,400,234,"2019-02-21 18:45:02.287000"
Guimaraes,"queuing traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Moderate,344,160,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,"Rua Cónogo Doutor Manuel Faria","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,374,123,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,Urgezes,"Largo da República do Brasil (N101)",,Jam,Major,501,146,"2019-02-21 18:45:02.287000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1138,233,"2019-02-21 18:45:02.287000"
Guimaraes,"stationary traffic",,Urgezes,"Largo da República do Brasil (N101)",,Jam,Major,463,144,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,228,189,"2019-02-21 18:25:05.332000"
Guimaraes,"queuing traffic",,"Acesso A11, Guimarães Oeste (N206)","N105 (N206)",N206,Jam,Moderate,1439,154,"2019-02-21 18:25:05.332000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,644,117,"2019-02-21 18:25:05.332000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1023,179,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","Rua Reitor Francisco José Ribeiro (N101)",N101,Jam,Major,775,354,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Major,1440,559,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,"Rua das Eiras",N105,,Jam,Major,429,193,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,"N206 (N105)","Rua De Angola (N105)",N105,Jam,Major,947,198,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,N105,"Rua do Paio Galvão (N101) / Avenida Conde Margaride",,Jam,Major,505,273,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,"Rua Eduardo Manuel De Almeida (N105)","IC5/N101 (N105)",N105,Jam,Major,777,246,"2019-02-21 18:25:05.332000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Largo 25 de Abril (N101)",,Jam,Major,246,200,"2019-02-21 18:25:05.332000"
Guimaraes,"queuing traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Moderate,344,121,"2019-02-21 18:25:05.332000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,704,145,"2019-02-21 18:05:14.924000"
Guimaraes,"stationary traffic",,"Alameda da Universidade (N309)","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,644,213,"2019-02-21 18:05:14.924000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,277,223,"2019-02-21 18:05:14.924000"
Guimaraes,"stationary traffic",,"Estrada Nacional 206",N105,,Jam,Major,1677,351,"2019-02-21 18:05:14.924000"
Guimaraes,"stationary traffic",,N105,"Rua do Paio Galvão (N101) / Avenida Conde Margaride",,Jam,Major,452,154,"2019-02-21 18:05:14.924000"
Guimaraes,"stationary traffic",,"Rua Eduardo Manuel De Almeida (N105)","IC5/N101 (N105)",N105,Jam,Major,679,242,"2019-02-21 18:05:14.924000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Largo 25 de Abril (N101)",,Jam,Major,234,230,"2019-02-21 18:05:14.924000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,644,167,"2019-02-21 17:45:03.929000"
Guimaraes,"stationary traffic",,"Alameda da Universidade (N309)","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,582,255,"2019-02-21 17:45:03.929000"
Guimaraes,"stationary traffic",,"Rua Eduardo Manuel De Almeida (N105)","IC5/N101 (N105)",N105,Jam,Major,409,120,"2019-02-21 17:45:03.929000"
Guimaraes,"stationary traffic",,"N105 / Rua da Cruz de Pedra","Avenida de Mariano Felgueiras / Alameda Doutor Mariano Felgueiras",,Jam,Major,180,170,"2019-02-21 17:25:03.791000"
Guimaraes,"queuing traffic",,"Praceta Rotary Club de Guimarães","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Moderate,590,164,"2019-02-21 17:25:03.791000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,558,153,"2019-02-21 14:05:09.848000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,558,121,"2019-02-21 13:45:08.370000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,967,222,"2019-02-21 09:04:59.933000"
Guimaraes,"slow traffic",,"Rua Eduardo Manuel De Almeida (N105)","Rua De Angola (N105)",N105,Jam,Minor,245,35,"2019-02-21 08:44:59.941000"
Guimaraes,"stationary traffic",,N101,"São Sebastião",,Jam,Major,498,159,"2019-02-21 08:44:59.941000"
Guimaraes,"stationary traffic",,"Rua Calouste Gulbenkian / Praça Cidade Igualada","Largo Condessa Mumadona (N101) / Rua Doutor Pedro Carvalho",,Jam,Major,205,175,"2019-02-21 08:44:59.941000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,1084,173,"2019-02-21 08:44:59.941000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,674,130,"2019-02-21 08:24:59.965000"
Guimaraes,"queuing traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1040,193,"2019-02-20 19:24:59.919000"
Guimaraes,"queuing traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Moderate,963,175,"2019-02-20 19:04:59.782000"
Guimaraes,"stationary traffic",,"Rua Dom Cristóvão de São Boaventura / Praça Cidade Igualada","Praça Cidade Igualada / Praça da Cidade de Igualada",,Jam,Major,205,148,"2019-02-20 19:04:59.782000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,615,114,"2019-02-20 18:44:59.879000"
Guimaraes,"stationary traffic",,"Praceta Rotary Club de Guimarães","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,498,170,"2019-02-20 18:44:59.879000"
Guimaraes,"queuing traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Moderate,963,169,"2019-02-20 18:44:59.879000"
